Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,PreviousOwnerName,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
1.0,2.0,66.0,,45.0,None,False,Gas,False,True,2022-04-23,Gray,Laura,False,Good,Poor,Excellent,Excellent,6.0,1.61,66.0,Wood J6H,2045.777
1.0,,124.0,Urban,11.0,,True,Electricity,False,True,2021-01-06,Yellow,Laura,False,Excellent,Good,Good,Good,6.0,2.69,,Aluminum 51A1XWB,157.18532
3.0,,101.0,Rural,43.0,None,False,Electric,True,True,2020-05-26,White,Stefan,False,Poor,Good,Good,Good,6.0,3.35,60.0,8ZN Wood E4MF6X,254.97789
2.0,2.0,91.0,Urban,62.0,None,False,Oil,False,True,2020-12-21,Gray,,False,Poor,Poor,Poor,Good,6.0,1.95,,Wood VIRXZL Window,200.47126
,1.0,98.0,Urban,44.0,Good,False,Electric,False,False,2022-03-12,White,,False,Good,Good,Poor,Good,18.0,1.68,,Steel WEZH92,214.69739
,,95.0,,40.0,None,False,Gas,False,True,2022-03-28,White,Lukas,False,Good,Excellent,Good,Good,6.0,1.68,,7FEPB Aluminum J9XY Window,157.34342
1.0,1.0,38.0,Urban,,None,False,Oil Heating,False,False,2020-02-08,Gray,,False,Good,Good,Good,Poor,6.0,2.04,,F1QW6PF Steel FPT,139.26567
1.0,1.0,31.0,Suburban,47.0,,False,Gas,False,True,2022-07-01,Green,Sandra,False,Excellent,Good,Poor,Good,6.0,3.26,,G0Z Steel FUGB6VR,101.51808
1.0,2.0,66.0,Urban,,None,True,Oil Heating,True,False,2022-04-08,White,Natalie,False,Good,Excellent,Good,Excellent,6.0,2.27,,341JCW0 Steel NSDUX0 Window,209.01239
,,145.0,Rural,54.0,None,False,Electricity,True,True,2022-01-08,Yellow,,False,Good,Poor,Excellent,Excellent,6.0,4.2,87.6,Aluminum MIK1KK0,271.19458
1.0,,29.0,Suburban,22.0,None,,Electric,False,False,2020-12-14,Gray,Florian,False,Good,Good,Good,Good,6.0,2.36,17.4,YJ7G Steel WPG283 Window,81.76093
,1.0,119.0,,32.0,,False,Oil,False,False,2020-04-20,Gray,Roman,False,Excellent,Good,Good,Excellent,18.0,1.8,187.2,NCRXQ Steel IJ06P0M,409.04355
1.0,2.0,86.0,Suburbann,46.0,None,False,Oil,True,False,2022-04-12,Green,Denis,False,Good,Poor,Excellent,Poor,6.0,2.09,140.8,Aluminum VXH Window,87.12608
1.0,1.0,23.0,Urban,57.0,None,False,Oil Heating,True,True,2022-07-05,White,Daniel,False,Good,Good,Good,Poor,6.0,1.58,35.2,Steel DBZT,171.8973
2.0,1.0,87.0,,36.0,Good,False,Oil Heating,False,True,2020-11-14,Green,Theresa,False,Poor,Good,Good,Good,18.0,1.9,137.6,Wood YWXXO4S Window,143.92162
1.0,2.0,68.0,,22.0,Good,False,Oil,False,False,2023-09-28,Yellow,Florian,False,Excellent,Excellent,Good,Excellent,18.0,1.22,,Aluminum TJ76Z,239.41815
,,69.0,Suburban,30.0,None,,Oil Heating,False,True,2020-12-19,Yellow,Martin,False,Good,Good,Good,Good,6.0,3.67,,I0UZVXO Aluminum NJWG Window,86.42006
4.0,,142.0,Urban,39.0,None,False,Electricity,False,False,2023-10-17,Yellow,Natalie,False,Poor,Good,Good,Good,6.0,2.21,85.2,8JAT0H Wood 44K2M4N,201.3437
1.0,1.0,40.0,Suburban,33.0,,True,Electric,True,True,2023-04-03,White,,False,Excellent,Good,Poor,Good,30.0,3.0,-443.0,Aluminum RE21OFP Window,92.06353
2.0,3.0,147.0,Suburban,42.0,Excellent,False,Oil Heating,False,True,2023-05-25,Gray,Martin,False,Poor,Poor,Excellent,Excellent,30.0,2.3,,Aluminum LJK,204.63713
1.0,1.0,58.0,Rural,,Good,False,Oil Heating,False,False,2023-03-09,Yellow,Theresa,False,Good,Good,Good,Good,18.0,3.74,91.2,Wood PQQY Window,228.08484
2.0,2.0,63.0,,59.0,None,False,Oil,True,True,2021-10-15,Yellow,Martin,False,Good,Excellent,Good,Good,6.0,2.43,,0HPI3G Aluminum W8M5E5,88.72876
4.0,5.0,144.0,Urban,35.0,None,False,Gas,True,True,2022-06-13,Gray,Lukas,False,Good,Poor,Good,Good,6.0,2.86,,FHR Aluminum AS35N Window,240.63634
1.0,1.0,48.0,Suburbann,50.0,Good,False,Oil,True,False,2020-12-03,,Laura,False,Excellent,Poor,Good,Good,18.0,1.82,,WFS Wood LG7 Window,95.92984
1.0,,87.0,Suburban,,None,False,Gas,True,True,2022-11-24,White,Sandra,False,Excellent,Excellent,Poor,Poor,6.0,2.28,,Wood F4Q20,111.83389
,,105.0,Urban,63.0,Excellent,False,Oil,True,True,2022-01-07,Green,Laura,False,Good,Poor,Good,Good,30.0,2.34,168.0,Aluminum 8VL,263.30917
,2.0,88.0,Urban,47.0,None,False,Oil Heating,True,True,2021-12-19,White,Florian,False,Excellent,Good,Good,Poor,6.0,3.63,,YNJS Aluminum JLLBMZ,180.4642
1.0,2.0,75.0,Suburbann,23.0,None,False,Oil Heating,False,False,2022-01-02,Green,Sabrina,False,Good,Excellent,Good,Good,6.0,2.57,,Wood JZH13ZR,104.73835
,1.0,42.0,,20.0,None,False,Electricity,False,True,2020-03-31,Yellow,Andreas,False,Poor,Excellent,Excellent,Excellent,6.0,3.93,,XE5S Steel ZLKNHO5,110.48571
1.0,2.0,61.0,Suburban,43.0,Excellent,False,Oil Heating,True,False,2024-02-11,Gray,Martin,False,Good,Good,Excellent,Excellent,30.0,2.35,,Steel OX5 Window,3353.4359999999997
,1.0,29.0,Urban,49.0,Excellent,,Oil Heating,False,True,2022-03-06,Green,Laura,False,Poor,Excellent,Good,Good,30.0,2.16,,Steel N5O0BIY,242.29123
,,43.0,Rural,18.0,Excellent,,Gas,False,True,2023-04-09,Yellow,,False,Excellent,Good,Good,Excellent,30.0,3.64,,RES68J Aluminum 9DM2S,238.72699
,2.0,91.0,,26.0,,False,Gas,True,True,2021-07-11,Yellow,Theresa,False,Excellent,Excellent,Good,Excellent,6.0,1.31,90.0,Steel SQNE7I,272.92755
2.0,,89.0,,51.0,None,,Oil Heating,False,True,2022-01-12,Gray,Denis,False,Good,Good,Good,Poor,6.0,1.54,142.4,Aluminum F9ZPE,166.32799
,,108.0,Suburban,6.0,,False,Electricity,False,True,2020-05-30,Gray,Daniel,False,Good,Good,Good,Good,13.0,2.28,64.2,KX5SRXR Aluminum KFMJO51 Window,96.94244
,1.0,52.0,Urban,16.0,None,True,Oil Heating,False,True,2023-11-20,Gray,Daniel,False,Excellent,Poor,Poor,Poor,6.0,2.39,83.2,Wood 5JW9TM,164.8482
,2.0,81.0,Rural,50.0,Good,False,Electric,True,False,2023-10-10,Gray,Stefan,False,Good,Poor,Good,Poor,18.0,1.76,48.0,Wood W23K Window,241.70598
1.0,,22.0,Suburbann,61.0,None,True,Gas,False,True,2020-01-28,Gray,Lukas,False,Excellent,Good,Good,Good,6.0,1.77,24.0,8JN64C2 Aluminum MPT1X Window,34.74785
,,99.0,,57.0,Good,True,Oil,True,True,2022-07-14,Yellow,Florian,False,Excellent,Good,Poor,Good,18.0,2.49,,Wood DZN0 Window,171.8645
2.0,2.0,92.0,,71.0,Poor,False,Oil,False,False,2021-06-22,White,Sandra,False,Good,Good,Poor,Excellent,13.0,1.49,,IFI0M Wood EY6A Window,193.51487
,,76.0,Rural,,None,False,Gas,True,True,2021-10-16,White,,False,Good,Excellent,Good,Poor,6.0,1.79,75.0,Aluminum SR97SQJ Window,171.63997
1.0,3.0,112.0,Suburbann,70.0,Excellent,False,Electric,False,True,2023-07-27,,,False,Good,Poor,Excellent,Excellent,30.0,2.54,67.8,O0M79 Wood 2CJB2C Window,162.41866
,,147.0,,45.0,,False,Gas,True,False,2022-02-18,Green,,False,Poor,Excellent,Good,Poor,6.0,2.2,147.0,Steel 05Y Window,264.78869
,,68.0,Rural,,,False,Electric,False,True,2023-06-21,Green,Denis,False,Excellent,Good,Good,Excellent,6.0,3.36,40.8,GZHO Wood YGKND,214.517
3.0,,103.0,Rural,,None,False,Gas,False,True,2023-08-16,Gray,Daniel,False,Good,Good,Excellent,Good,6.0,2.9,,X2CJT Steel 6ZVJ Window,377.25042
,2.0,84.0,Urban,69.0,Good,False,Oil Heating,False,True,2020-11-28,Green,Theresa,False,Poor,Good,Good,Good,18.0,1.84,136.0,Wood FCO,233.42289
,1.0,100.0,Suburbann,37.0,Good,False,Oil Heating,True,False,2022-03-10,Yellow,Laura,False,Poor,Good,Good,Excellent,18.0,2.02,156.8,Aluminum T5GRJY,113.48064
2.0,1.0,80.0,Urban,59.0,None,False,Gas,False,True,2022-01-05,,Johanna,False,Good,Good,Good,Excellent,6.0,2.18,81.0,8BF Steel BE50,233.3957
,5.0,144.0,Urban,7.0,,False,Gas,False,True,2022-07-06,Gray,Laura,False,Excellent,Excellent,Excellent,Good,6.0,1.45,143.0,HHSG Wood EHP4C4H,304.74559
,3.0,109.0,Rural,44.0,None,False,Gas,False,True,2022-12-27,Yellow,,False,Excellent,Poor,Excellent,Good,6.0,2.54,108.0,Aluminum E942194 Window,244.46725
2.0,2.0,90.0,Suburban,0.0,None,False,Oil Heating,False,False,2023-01-16,Green,Andreas,False,Excellent,Excellent,Excellent,Poor,6.0,2.54,,Aluminum 7Y8043,101.1164
2.0,2.0,125.0,Rural,44.0,,False,Gas,True,True,2021-05-15,White,Sabrina,False,Good,Good,Good,Good,6.0,2.03,,WUGQ0 Aluminum QG66ZCI,269.99713
,1.0,50.0,Suburbann,71.0,None,False,Electricity,True,True,2022-08-13,Green,Stefan,False,Good,Excellent,Good,Poor,6.0,1.68,31.2,72T Steel YMA7G Window,113.37643
2.0,2.0,88.0,,54.0,None,False,Gas,False,True,2022-06-06,Green,Martin,False,Excellent,Good,Good,Good,6.0,2.67,,Steel BINVG0,250.62453
,,129.0,Rural,,Excellent,False,Oil Heating,False,True,2023-06-17,Gray,Johanna,False,Good,Good,Excellent,Excellent,30.0,1.76,204.8,Wood 4EBN43,505.54014
1.0,1.0,53.0,Rural,52.0,Poor,False,Gas,False,True,2021-04-26,Green,Johanna,False,Excellent,Good,Excellent,Good,13.0,1.6,,Aluminum 6QXF Window,164.66335
2.0,3.0,112.0,Suburban,53.0,None,True,Electricity,False,False,2022-02-21,Green,Natalie,False,Poor,Good,Good,Excellent,6.0,2.9,67.8,Steel ZC13I,124.97938
,1.0,139.0,,45.0,Excellent,True,Electricity,False,True,2020-12-14,Yellow,,False,Good,Excellent,Poor,Excellent,30.0,4.12,83.4,YKQ Wood MHN Window,390.48985
,,47.0,Suburbann,62.0,Excellent,False,Oil,True,True,2023-08-25,Green,Stefan,False,Excellent,Poor,Excellent,Good,30.0,1.63,75.2,Wood TJAR4S,144.5987
5.0,3.0,140.0,Rural,49.0,Good,False,Gas,False,False,2023-04-21,Green,Florian,False,Excellent,Excellent,Excellent,Good,18.0,2.94,,PAYDB Aluminum VIOU,323.64656
1.0,1.0,141.0,Suburban,,None,False,Gas,False,False,2023-03-14,White,Sabrina,False,Excellent,Good,Excellent,Good,6.0,3.66,,GXI Steel US9BZQ2,152.29536
,1.0,101.0,Rural,,Good,False,Oil,False,True,2021-03-09,Gray,Stefan,False,Poor,Poor,Poor,Excellent,18.0,1.35,,Wood VU1YZ Window,335.91621
1.0,,123.0,Suburbann,59.0,Good,False,Oil Heating,True,True,2022-07-13,Yellow,,False,Poor,Good,Poor,Good,18.0,1.83,198.4,Wood 3STPR3W Window,180.72761
2.0,1.0,105.0,Urban,29.0,Poor,True,Electric,False,True,2021-08-18,Gray,,False,Good,Excellent,Excellent,Good,13.0,2.22,,Steel TZLR2R,266.72218
1.0,,28.0,Rural,62.0,None,False,Oil,False,True,2024-01-02,Yellow,Andreas,False,Good,Good,Good,Good,6.0,1.9,,E11288K Aluminum 6HZ,2032.4594
,,-222.0,Rural,,None,,Gas,False,True,2020-01-14,Gray,Theresa,False,Excellent,Good,Good,Good,6.0,1.28,30.0,G1I Wood 1MRQW6F Window,152.02114
2.0,,79.0,,67.0,None,,Gas,True,False,2021-12-08,Gray,Sandra,False,Poor,Poor,Poor,Excellent,6.0,2.13,77.0,Steel 8DE1OR,263.40766
1.0,1.0,49.0,Urban,57.0,None,True,Oil,False,False,2023-11-02,White,Sandra,False,Good,Good,Excellent,Poor,6.0,3.27,,Steel 5DZ,179.02299
,2.0,75.0,Suburbann,69.0,None,,Electricity,True,True,2023-12-23,White,Stefan,False,Good,Poor,Excellent,Poor,6.0,2.86,,Wood B1WTK Window,97.66805
,1.0,86.0,Urban,,None,False,Oil,True,True,2023-11-26,White,Roman,False,Good,Excellent,Good,Good,6.0,2.91,137.6,4OL Wood JN8GTAJ Window,233.80695
3.0,,146.0,Suburbann,0.0,Good,False,Electric,True,True,2020-10-10,Green,Lukas,False,Good,Good,Excellent,Poor,18.0,2.32,88.8,Wood DD4 Window,176.79039
,,71.0,Urban,,None,True,Electric,False,True,2022-05-19,Yellow,,False,Excellent,Excellent,Good,Good,6.0,4.96,41.4,Wood J8WUE3J Window,158.11091
3.0,,123.0,Rural,68.0,None,False,Oil Heating,True,True,2022-02-22,White,,False,Good,Poor,Good,Poor,6.0,2.33,195.2,Steel 7EMMJNN Window,459.80158
1.0,2.0,118.0,Rural,62.0,None,False,Gas,True,True,2020-03-07,Gray,Natalie,False,Good,Poor,Excellent,Excellent,6.0,1.21,,RN2VX Steel KUPK,385.56389
1.0,2.0,106.0,Rural,41.0,Poor,True,Gas,False,False,2022-10-18,Green,,False,Excellent,Poor,Good,Poor,13.0,1.69,,Steel 4YRS Window,327.22381
1.0,1.0,25.0,Urban,56.0,None,True,Oil Heating,False,False,2023-01-28,Yellow,Maria,False,Good,Good,Good,Poor,6.0,3.79,40.0,T3NCR Aluminum PWOF Window,52.10122
1.0,1.0,41.0,,63.0,None,False,Oil,True,True,2023-05-09,White,Martin,False,Excellent,Poor,Poor,Good,6.0,3.16,62.4,6MUZ Aluminum A9SUM,131.35647
1.0,3.0,124.0,Rural,21.0,None,False,Gas,True,False,2023-10-27,Yellow,Denis,False,Excellent,Good,Poor,Good,6.0,1.52,,Aluminum 8OEK9 Window,244.81562
1.0,,21.0,Suburban,66.0,None,True,Electric,True,True,2021-09-16,Gray,Daniel,False,Excellent,Good,Good,Excellent,6.0,1.41,13.2,21VP4MX Steel 1JG,102.26676
1.0,,45.0,,52.0,Excellent,True,Electricity,False,True,2021-12-10,Green,,False,Excellent,Good,Good,Good,30.0,1.96,,Steel J4DE7EG,344.22177
1.0,1.0,26.0,Urban,,None,,Oil,True,True,2021-01-16,White,Stefan,False,Good,Excellent,Good,Good,6.0,1.39,,S42L Steel SCQ27H,174.59285
2.0,,81.0,Suburban,65.0,Excellent,False,Gas,True,True,2020-08-23,Gray,Sandra,False,Good,Excellent,Good,Poor,30.0,2.56,81.0,1XNM8T Steel OZC4HG Window,175.80973
1.0,2.0,67.0,Urban,48.0,None,False,Gas,False,True,2021-10-18,Gray,Maria,False,Good,Good,Good,Excellent,6.0,1.99,67.0,O3WB Aluminum SBB93O Window,117.69319
1.0,,58.0,Suburban,52.0,Excellent,,Oil Heating,True,True,2022-08-25,Gray,Florian,False,Good,Good,Poor,Good,30.0,2.89,92.8,GQ70B Aluminum WGXIZF,114.55849
,1.0,7314.0,Rural,64.0,None,False,Oil,False,True,2021-09-01,Gray,Daniel,False,Excellent,Good,Good,Good,6.0,1.62,187.2,FIEH Aluminum ITLXL3 Window,292.07195
1.0,1.0,41.0,Rural,55.0,None,False,Oil,True,True,2021-04-06,Yellow,,False,Excellent,Good,Good,Good,6.0,2.05,,Steel 90YLU Window,286.56117
2.0,,88.0,Rural,59.0,None,,Gas,False,False,2020-05-13,Gray,Denis,False,Good,Good,Good,Good,6.0,1.8,,Wood LM33,205.37941
2.0,1.0,81.0,Rural,37.0,Good,False,Oil,False,True,2022-07-08,White,,False,Good,Good,Excellent,Good,18.0,3.29,129.6,Aluminum P6A Window,282.13536
1.0,1.0,26.0,Rural,24.0,,False,Oil,False,True,2020-05-30,Green,Maria,False,Good,Excellent,Good,Excellent,6.0,2.74,41.6,Wood STBK Window,186.82441
1.0,2.0,111.0,Rural,40.0,None,False,Gas,False,True,2021-10-19,Green,,False,Good,Poor,Good,Poor,6.0,2.47,113.0,OUP Steel 15H7G17,359.48594
,,66.0,Suburban,23.0,,True,Oil,True,False,2021-12-31,Yellow,Natalie,False,Good,Poor,Excellent,Good,6.0,1.89,,FC3O Steel I7DOQ Window,128.11242
2.0,3.0,128.0,Urban,36.0,None,False,Oil,False,False,2020-11-27,Yellow,Sandra,False,Excellent,Excellent,Excellent,Good,6.0,2.02,206.4,N91W Steel WJA92,290.95095
1.0,4.0,145.0,Urban,57.0,,False,Electric,True,True,2024-03-01,White,Andreas,False,Poor,Good,Poor,Excellent,18.0,2.08,,Aluminum 5J2,226.64546
1.0,,89.0,Urban,17.0,Good,,Electric,False,True,2023-01-14,Yellow,Florian,False,Excellent,Excellent,Excellent,Poor,18.0,4.42,53.4,WKG35XC Wood IR0D Window,227.99903
